date,stock_id,type,value,origin_name,stock_name,industry
2022-06-30,1109,OperatingExpenses,80540000.0,營業費用,信大,水泥工業
2022-06-30,1109,TAX,274151000.0,所得稅費用（利益）,信大,水泥工業
2022-06-30,1109,EPS,-0.06,基本每股盈餘（元）,信大,水泥工業
2022-06-30,1109,PreTaxIncome,278084000.0,稅前淨利（淨損）,信大,水泥工業
2022-06-30,1109,IncomeFromContinuingOperations,3933000.0,繼續營業單位本期淨利（淨損）,信大,水泥工業
2022-06-30,1109,IncomeAfterTaxes,3933000.0,本期淨利（淨損）,信大,水泥工業
2022-06-30,1109,TotalConsolidatedProfitForThePeriod,-65630000.0,本期綜合損益總額,信大,水泥工業
2022-06-30,1109,Revenue,1765691000.0,營業收入,信大,水泥工業
2022-06-30,1109,CostOfGoodsSold,1392621000.0,營業成本,信大,水泥工業
2022-06-30,1109,OperatingIncome,292530000.0,營業利益（損失）,信大,水泥工業
2022-06-30,1109,TotalNonoperatingIncomeAndExpense,-14446000.0,營業外收入及支出,信大,水泥工業
2022-06-30,1109,OtherComprehensiveIncome,-69563000.0,其他綜合損益（淨額）,信大,水泥工業
2022-06-30,1109,GrossProfit,373070000.0,營業毛利（毛損）,信大,水泥工業
2022-06-30,1109,EquityAttributableToOwnersOfParent,-21611000.0,淨利（淨損）歸屬於母公司業主,信大,水泥工業
2022-06-30,1109,NoncontrollingInterests,25544000.0,淨利（淨損）歸屬於非控制權益,信大,水泥工業
2022-06-30,1109,ComprehensiveIncomeConsolidatedNetIncomeAttributedNonControllingInterest,2263000.0,綜合損益總額歸屬於非控制權益,信大,水泥工業
2022-09-30,1109,OperatingExpenses,81788000.0,營業費用,信大,水泥工業
2022-09-30,1109,TAX,5012000.0,所得稅費用（利益）,信大,水泥工業
2022-09-30,1109,PreTaxIncome,253389000.0,稅前淨利（淨損）,信大,水泥工業
2022-09-30,1109,IncomeFromContinuingOperations,248377000.0,繼續營業單位本期淨利（淨損）,信大,水泥工業
2022-09-30,1109,IncomeAfterTaxes,248377000.0,本期淨利（淨損）,信大,水泥工業
2022-09-30,1109,TotalConsolidatedProfitForThePeriod,285942000.0,本期綜合損益總額,信大,水泥工業
2022-09-30,1109,Revenue,1670566000.0,營業收入,信大,水泥工業
2022-09-30,1109,CostOfGoodsSold,1407802000.0,營業成本,信大,水泥工業
2022-09-30,1109,OperatingIncome,180976000.0,營業利益（損失）,信大,水泥工業
2022-09-30,1109,TotalNonoperatingIncomeAndExpense,72413000.0,營業外收入及支出,信大,水泥工業
2022-09-30,1109,OtherComprehensiveIncome,37565000.0,其他綜合損益（淨額）,信大,水泥工業
2022-09-30,1109,EquityAttributableToOwnersOfParent,215342000.0,淨利（淨損）歸屬於母公司業主,信大,水泥工業
2022-09-30,1109,NoncontrollingInterests,33035000.0,淨利（淨損）歸屬於非控制權益,信大,水泥工業
2022-09-30,1109,GrossProfit,262764000.0,營業毛利（毛損）,信大,水泥工業
2022-09-30,1109,ComprehensiveIncomeConsolidatedNetIncomeAttributedNonControllingInterest,45618000.0,綜合損益總額歸屬於非控制權益,信大,水泥工業
2022-09-30,1109,EPS,0.63,基本每股盈餘（元）,信大,水泥工業
2022-12-31,1109,OperatingExpenses,93025000.0,營業費用,信大,水泥工業
2022-12-31,1109,TAX,158911000.0,所得稅費用（利益）,信大,水泥工業
2022-12-31,1109,PreTaxIncome,314014000.0,稅前淨利（淨損）,信大,水泥工業
2022-12-31,1109,IncomeFromContinuingOperations,155103000.0,繼續營業單位本期淨利（淨損）,信大,水泥工業
2022-12-31,1109,IncomeAfterTaxes,155103000.0,本期淨利（淨損）,信大,水泥工業
2022-12-31,1109,TotalConsolidatedProfitForThePeriod,83974000.0,本期綜合損益總額,信大,水泥工業
2022-12-31,1109,Revenue,1712897000.0,營業收入,信大,水泥工業
2022-12-31,1109,CostOfGoodsSold,1310178000.0,營業成本,信大,水泥工業
2022-12-31,1109,OperatingIncome,309694000.0,營業利益（損失）,信大,水泥工業
2022-12-31,1109,TotalNonoperatingIncomeAndExpense,4320000.0,營業外收入及支出,信大,水泥工業
2022-12-31,1109,OtherComprehensiveIncome,-71129000.0,其他綜合損益（淨額）,信大,水泥工業
2022-12-31,1109,GrossProfit,402719000.0,營業毛利（毛損）,信大,水泥工業
2022-12-31,1109,EquityAttributableToOwnersOfParent,116926000.0,淨利（淨損）歸屬於母公司業主,信大,水泥工業
2022-12-31,1109,NoncontrollingInterests,38177000.0,淨利（淨損）歸屬於非控制權益,信大,水泥工業
2022-12-31,1109,ComprehensiveIncomeConsolidatedNetIncomeAttributedNonControllingInterest,14749000.0,綜合損益總額歸屬於非控制權益,信大,水泥工業
2022-12-31,1109,EPS,0.34,基本每股盈餘（元）,信大,水泥工業
2023-03-31,1109,OperatingExpenses,77899000.0,營業費用,信大,水泥工業
2023-03-31,1109,TAX,51258000.0,所得稅費用（利益）,信大,水泥工業
2023-03-31,1109,EPS,0.42,基本每股盈餘（元）,信大,水泥工業
2023-03-31,1109,PreTaxIncome,217755000.0,稅前淨利（淨損）,信大,水泥工業
2023-03-31,1109,IncomeFromContinuingOperations,166497000.0,繼續營業單位本期淨利（淨損）,信大,水泥工業
2023-03-31,1109,IncomeAfterTaxes,166497000.0,本期淨利（淨損）,信大,水泥工業
